zip_code,year,population
77861,2010,2506
77864,2016,6806
77864,2015,6772
77864,2014,6748
77864,2013,6761
77864,2012,6875
77864,2011,6939
77864,2010,7647
77865,2016,1322
77865,2015,1544
77865,2014,1416
77865,2013,1531
77865,2012,1473
77865,2011,1296
77865,2010,1798
77867,2016,58
77867,2015,78
77867,2014,74
77867,2013,111
77867,2012,83
77867,2011,82
77867,2010,105
77868,2016,16537
77868,2015,16307
77868,2014,14926
77868,2013,14262
77868,2012,14398
77868,2011,13905
77868,2010,15511
77871,2016,2729
77871,2015,2620
77871,2014,2818
77871,2013,3146
77871,2012,3373
77871,2011,3508
77871,2010,3368
77872,2016,1533
77872,2015,1486
77872,2014,1560
77872,2013,1437
77872,2012,1607
77872,2011,1783
77872,2010,1716
77873,2016,1305
77873,2015,1310
77873,2014,1445
77873,2013,1481
77873,2012,1504
77873,2011,1707
77873,2010,1292
77876,2016,212
77876,2015,199
77876,2014,158
77876,2013,194
77876,2012,67
77876,2011,128
77876,2010,197
77878,2016,486
77878,2015,439
77878,2014,530
77878,2013,597
77878,2012,657
77878,2011,453
77878,2010,475
77879,2016,5262
77879,2015,5005
77879,2014,4778
77879,2013,4842
77879,2012,4399
77879,2011,4245
77879,2010,4670
77880,2016,1525
77880,2015,1345
77880,2014,1256
77880,2013,1637
77880,2012,1596
77880,2011,1500
77880,2010,1879
77901,2016,43478
77901,2015,43462
77901,2014,42140
77901,2013,41648
77901,2012,42032
77901,2011,41407
77901,2010,41548
77904,2016,27356
77904,2015,26343
77904,2014,26397
77904,2013,26187
77904,2012,24884
77904,2011,24613
77904,2010,25002
77905,2016,14166
77905,2015,14349
77905,2014,14324
77905,2013,14453
77905,2012,14365
77905,2011,14395
77905,2010,13981
77950,2016,169
77950,2015,188
77950,2014,220
77950,2013,207
77950,2012,174
77950,2011,160
77950,2010,197
77951,2016,1979
77951,2015,2306
77951,2014,2403
77951,2013,2282
77951,2012,2256
77951,2011,2338
77951,2010,2616
77954,2016,12614
77954,2015,12027
77954,2014,11644
77954,2013,11393
77954,2012,11159
77954,2011,11391
77954,2010,11506
77957,2016,8445
77957,2015,8365
77957,2014,8387
77957,2013,8299
77957,2012,8263
77957,2011,8172
77957,2010,8187
77960,2016,28
77960,2015,30
77960,2014,31
77960,2013,17
77960,2012,0
77960,2011,0
77960,2010,121
77961,2016,172
77961,2015,185
77961,2014,168
77961,2013,92
77961,2012,103
77961,2011,111
77961,2010,183
77962,2016,3380
77962,2015,3299
77962,2014,3368
77962,2013,3597
77962,2012,3784
77962,2011,3659
77962,2010,3286
77963,2016,5827
77963,2015,5708
77963,2014,5604
77963,2013,5817
77963,2012,5692
77963,2011,5843
77963,2010,5459
77964,2016,8371
77964,2015,8259
77964,2014,8228
77964,2013,8038
77964,2012,8059
77964,2011,7709
77964,2010,7569
77968,2016,2786
77968,2015,2554
77968,2014,2697
77968,2013,2528
77968,2012,2553
77968,2011,2740
77968,2010,2774
77969,2016,214
77969,2015,183
77969,2014,140
77969,2013,266
77969,2012,200
77969,2011,135
77969,2010,154
77970,2016,383
77970,2015,344
77970,2014,328
77970,2013,336
77970,2012,265
77970,2011,180
77970,2010,295
77971,2016,892
77971,2015,953
77971,2014,897
77971,2013,657
77971,2012,548
77971,2011,663
77971,2010,911
77973,2016,73
77973,2015,76
77973,2014,83
77973,2013,78
77973,2012,54
77973,2011,0
77973,2010,50
77974,2016,425
77974,2015,484
77974,2014,594
77974,2013,562
77974,2012,490
77974,2011,443
77974,2010,455
77975,2016,1924
77975,2015,1967
77975,2014,2129
77975,2013,1935
77975,2012,1918
77975,2011,1831
77975,2010,1860
77976,2016,158
77976,2015,151
77976,2014,127
77976,2013,156
77976,2012,156
77976,2011,104
77976,2010,126
77977,2016,796
77977,2015,851
77977,2014,816
77977,2013,633
77977,2012,463
77977,2011,372
77977,2010,718
77978,2016,777
77978,2015,703
77978,2014,635
77978,2013,746
77978,2012,716
77978,2011,703
77978,2010,743
77979,2016,17428
77979,2015,17542
77979,2014,17388
77979,2013,17238
77979,2012,17577
77979,2011,17550
77979,2010,17144
77982,2016,1042
77982,2015,923
77982,2014,1153
77982,2013,1244
77982,2012,1195
77982,2011,1058
77982,2010,1253
77983,2016,2463
77983,2015,2496
77983,2014,2350
77983,2013,2259
77983,2012,1868
77983,2011,1816
77983,2010,2209
77984,2016,3947
77984,2015,4074
77984,2014,3986
77984,2013,4127
77984,2012,4247
77984,2011,4521
77984,2010,4295
77987,2016,255
77987,2015,235
77987,2014,211
77987,2013,154
77987,2012,139
77987,2011,131
77987,2010,161
77988,2016,463
77988,2015,340
77988,2014,302
77988,2013,408
77988,2012,570
77988,2011,652
77988,2010,326
77990,2016,750
77990,2015,808
77990,2014,777
77990,2013,669
77990,2012,703
77990,2011,876
77990,2010,699
77991,2016,500
77991,2015,423
77991,2014,328
77991,2013,218
77991,2012,332
77991,2011,421
77991,2010,357
77993,2016,276
77993,2015,268
77993,2014,240
77993,2013,157
77993,2012,268
77993,2011,239
77993,2010,148
77994,2016,435
77994,2015,411
77994,2014,306
77994,2013,297
77994,2012,400
77994,2011,376
77994,2010,321
77995,2016,9195
77995,2015,8892
77995,2014,8604
77995,2013,8777
77995,2012,9222
77995,2011,9258
77995,2010,9567
78001,2016,0
78001,2015,0
78001,2014,0
78001,2013,0
78001,2012,0
78001,2011,0
78001,2010,33
78002,2016,7630
78002,2015,8034
78002,2014,8684
78002,2013,9199
78002,2012,8556
78002,2011,8291
78002,2010,8255
78003,2016,8885
78003,2015,8527
78003,2014,7811
78003,2013,8053
78003,2012,8316
78003,2011,8652
78003,2010,8689
78004,2016,1227
78004,2015,1246
78004,2014,1190
78004,2013,1397
78004,2012,1288
78004,2011,1013
78004,2010,1183
78005,2016,536
78005,2015,483
78005,2014,349
78005,2013,359
78005,2012,289
78005,2011,267
78005,2010,817
78006,2016,30781
78006,2015,30227
78006,2014,29052
78006,2013,27971
78006,2012,27475
78006,2011,27105
78006,2010,27558
78007,2016,106
78007,2015,106
78007,2014,21
78007,2013,4
78007,2012,74
78007,2011,225
78007,2010,151
78008,2016,228
78008,2015,245
78008,2014,248
78008,2013,303
78008,2012,357
78008,2011,356
78008,2010,345
78009,2016,8827
78009,2015,8539
78009,2014,8433
78009,2013,8347
78009,2012,7958
78009,2011,7308
78009,2010,7255
78010,2016,3354
78010,2015,2892
78010,2014,3335
78010,2013,2930
78010,2012,2663
78010,2011,2623
78010,2010,3386
78011,2016,2127
78011,2015,2198
78011,2014,2157
78011,2013,1944
78011,2012,1652
78011,2011,1616
78011,2010,2082
78012,2016,416
78012,2015,477
78012,2014,400
78012,2013,360
78012,2012,454
78012,2011,397
78012,2010,436
78013,2016,6411
78013,2015,5876
78013,2014,5975
78013,2013,5665
78013,2012,5316
78013,2011,5495
78013,2010,5930
78014,2016,5369
78014,2015,5460
78014,2014,5487
78014,2013,5413
78014,2012,5391
78014,2011,5430
78014,2010,4987
78015,2016,12528
78015,2015,11001
78015,2014,10771
78015,2013,9965
78015,2012,9762
78015,2011,9179
78015,2010,9602
78016,2016,9073
78016,2015,8923
78016,2014,8665
78016,2013,9672
78016,2012,9825
78016,2011,9790
78016,2010,9630
78017,2016,5223
78017,2015,4827
78017,2014,4876
78017,2013,4560
78017,2012,4452
78017,2011,4870
78017,2010,4787
78019,2016,1712
78019,2015,1484
78019,2014,1393
78019,2013,1374
78019,2012,1436
78019,2011,1243
78019,2010,1855
78021,2016,226
78021,2015,168
78021,2014,135
78021,2013,260
78021,2012,268
78021,2011,412
78021,2010,126
78022,2016,4561
78022,2015,4842
78022,2014,4762
78022,2013,4543
78022,2012,4631
78022,2011,4515
78022,2010,4627
78023,2016,29351
78023,2015,28014
78023,2014,27381
78023,2013,26373
78023,2012,26128
78023,2011,23995
78023,2010,24334
78024,2016,1283
78024,2015,1242
78024,2014,1137
78024,2013,1123
78024,2012,1125
78024,2011,1145
78024,2010,1436
78025,2016,3967
78025,2015,4468
78025,2014,4506
78025,2013,4860
78025,2012,4936
78025,2011,5554
78025,2010,4956
78026,2016,5842
78026,2015,5860
78026,2014,5846
78026,2013,6141
78026,2012,5731
78026,2011,5598
78026,2010,5861
78027,2016,798
78027,2015,591
78027,2014,568
78027,2013,506
78027,2012,267
78027,2011,206
78027,2010,459
78028,2016,40103
78028,2015,40001
78028,2014,39536
78028,2013,39160
78028,2012,39183
78028,2011,38126
78028,2010,37620
78029,2016,0
78029,2015,0
78029,2014,0
78029,2013,0
78029,2012,0
78029,2011,0
78029,2010,0
78039,2016,1505
78039,2015,1680
78039,2014,1330
78039,2013,1499
78039,2012,1618
78039,2011,1719
78039,2010,1657
78040,2016,42445
78040,2015,42035
78040,2014,41694
78040,2013,41851
78040,2012,41281
78040,2011,41667
78040,2010,42083
78041,2016,45468
78041,2015,45655
78041,2014,45489
78041,2013,44823
78041,2012,45082
78041,2011,45480
78041,2010,44153
78043,2016,43914
78043,2015,44917
78043,2014,44777
78043,2013,45547
78043,2012,43155
78043,2011,41335
78043,2010,42713
78044,2016,377
78044,2015,237
78044,2014,302
78044,2013,169
78044,2012,93
78044,2011,475
78044,2010,648
78045,2016,63151
78045,2015,61072
78045,2014,60005
78045,2013,57801
78045,2012,56056
78045,2011,53653
78045,2010,54713
78046,2016,69262
78046,2015,68006
78046,2014,65821
78046,2013,63240
78046,2012,63268
78046,2011,61775
78046,2010,64548
78050,2016,468
78050,2015,636
78050,2014,656
78050,2013,691
78050,2012,655
78050,2011,629
78050,2010,767
78052,2016,7199
78052,2015,6971
78052,2014,6933
78052,2013,6710
78052,2012,6525
78052,2011,6739
78052,2010,6388
78055,2016,2001
78055,2015,2026
78055,2014,1892
78055,2013,1943
78055,2012,1863
78055,2011,1733
78055,2010,1774
78056,2016,1867
78056,2015,1732
78056,2014,2029
78056,2013,1948
78056,2012,1784
78056,2011,1858
78056,2010,1917
78057,2016,575
78057,2015,832
78057,2014,801
78057,2013,822
78057,2012,962
78057,2011,865
78057,2010,871
78058,2016,1038
78058,2015,897
78058,2014,886
78058,2013,836
78058,2012,1027
78058,2011,979
78058,2010,1256
78059,2016,5788
78059,2015,5851
78059,2014,5649
78059,2013,5301
78059,2012,5192
78059,2011,4943
78059,2010,5387
78060,2016,30
78060,2015,36
78060,2014,17
78060,2013,0
78060,2012,0
78060,2011,0
78060,2010,37
78061,2016,12504
78061,2015,12379
78061,2014,12125
78061,2013,11909
78061,2012,11679
78061,2011,11187
78061,2010,11031
78063,2016,9350
78063,2015,9444
78063,2014,10085
78063,2013,9524
78063,2012,9329
78063,2011,9359
78063,2010,9227
78064,2016,15307
78064,2015,14607
78064,2014,14279
78064,2013,13705
78064,2012,13391
78064,2011,14256
78064,2010,14102
78065,2016,10203
78065,2015,10930
78065,2014,11279
78065,2013,11764
78065,2012,12306
78065,2011,12069
78065,2010,10831
78066,2016,407
78066,2015,361
78066,2014,627
78066,2013,771
78066,2012,873
78066,2011,764
78066,2010,591
78067,2016,656
78067,2015,653
78067,2014,450
78067,2013,454
78067,2012,483
78067,2011,567
78067,2010,916
78069,2016,6012
78069,2015,5652
78069,2014,5449
78069,2013,5485
78069,2012,5462
78069,2011,5510
78069,2010,5137
78070,2016,15338
78070,2015,15292
78070,2014,15834
78070,2013,14615
78070,2012,14151
78070,2011,14655
78070,2010,14618
78071,2016,4558
78071,2015,4333
78071,2014,4411
78071,2013,4408
78071,2012,4506
78071,2011,4499
78071,2010,4248
78072,2016,500
78072,2015,619
78072,2014,572
78072,2013,570
78072,2012,604
78072,2011,503
78072,2010,505
78073,2016,8806
78073,2015,7782
78073,2014,7795
78073,2013,7308
78073,2012,7434
78073,2011,7211
78073,2010,8171
78075,2016,131
78075,2015,92
78075,2014,105
78075,2013,117
78075,2012,98
78075,2011,23
78075,2010,123
78076,2016,13119
78076,2015,13400
78076,2014,13617
78076,2013,13637
78076,2012,13400
78076,2011,12830
78076,2010,12612
78101,2016,6773
78101,2015,7720
78101,2014,8426
78101,2013,8970
78101,2012,8216
78101,2011,7986
78101,2010,7898
78102,2016,28714
78102,2015,28494
78102,2014,28186
78102,2013,27701
78102,2012,27462
78102,2011,27828
78102,2010,27593
78104,2016,73
78104,2015,140
78104,2014,134
78104,2013,149
78104,2012,199
78104,2011,239
78104,2010,175
78107,2016,407
78107,2015,328
78107,2014,317
78107,2013,171
78107,2012,271
78107,2011,147
78107,2010,360
78108,2016,34800
78108,2015,33517
78108,2014,32581
78108,2013,30204
78108,2012,28572
78108,2011,25797
78108,2010,27770
78109,2016,38320
78109,2015,37524
78109,2014,36915
78109,2013,36384
78109,2012,36406
78109,2011,35052
78109,2010,34603
78112,2016,8562
78112,2015,7665
78112,2014,8000
78112,2013,7557
78112,2012,7724
78112,2011,7386
78112,2010,7941
78113,2016,2680
78113,2015,2801
78113,2014,2616
78113,2013,2569
78113,2012,2548
78113,2011,2426
78113,2010,2435
78114,2016,21846
78114,2015,20907
78114,2014,20101
78114,2013,20039
78114,2012,20411
78114,2011,20307
78114,2010,20103
78116,2016,315
78116,2015,240
78116,2014,265
78116,2013,411
78116,2012,330
78116,2011,358
78116,2010,390
78117,2016,602
78117,2015,778
78117,2014,761
78117,2013,745
78117,2012,743
78117,2011,639
78117,2010,545
78118,2016,3979
78118,2015,3807
78118,2014,3828
78118,2013,3972
78118,2012,3994
78118,2011,3900
78118,2010,3976
78119,2016,7446
78119,2015,7395
78119,2014,7637
78119,2013,7377
78119,2012,7625
78119,2011,7720
78119,2010,7680
78121,2016,12288
78121,2015,11742
78121,2014,11059
78121,2013,10709
78121,2012,10847
78121,2011,10819
78121,2010,11381
78122,2016,447
78122,2015,399
78122,2014,329
78122,2013,200
78122,2012,345
78122,2011,220
78122,2010,418
78123,2016,2334
78123,2015,2382
78123,2014,2550
78123,2013,2648
78123,2012,2362
78123,2011,2291
78123,2010,2397
78124,2016,5884
78124,2015,5839
78124,2014,5369
78124,2013,5688
78124,2012,5199
78124,2011,5466
78124,2010,5609
78125,2016,72
78125,2015,80
78125,2014,76
78125,2013,86
78125,2012,117
78125,2011,89
78125,2010,96
78130,2016,67704
78130,2015,64737
78130,2014,62287
78130,2013,61293
78130,2012,59519
78130,2011,58011
78130,2010,59546
78132,2016,25232
78132,2015,23671
78132,2014,22875
78132,2013,20370
78132,2012,20047
78132,2011,18741
78132,2010,19139
78133,2016,18188
78133,2015,16854
78133,2014,15838
78133,2013,15895
78133,2012,15635
78133,2011,15592
78133,2010,16269
78140,2016,3476
78140,2015,3450
78140,2014,3187
78140,2013,3341
78140,2012,3270
78140,2011,3515
78140,2010,3380
78141,2016,515
78141,2015,651
78141,2014,737
78141,2013,817
78141,2012,797
78141,2011,740
78141,2010,596
78142,2016,145
78142,2015,147
78142,2014,126
78142,2013,146
78142,2012,233
78142,2011,168
78142,2010,119
78143,2016,411
78143,2015,470
78143,2014,538
78143,2013,243
78143,2012,80
78143,2011,49
78143,2010,85
78144,2016,29
78144,2015,36
78144,2014,24
78144,2013,8
78144,2012,10
78144,2011,7
78144,2010,45
78145,2016,77
78145,2015,91
78145,2014,107
78145,2013,90
78145,2012,102
78145,2011,136
78145,2010,103
78146,2016,697
78146,2015,695
78146,2014,766
78146,2013,943
78146,2012,1003
78146,2011,714
78146,2010,771
78147,2016,2066
78147,2015,2155
78147,2014,2110
78147,2013,1855
78147,2012,1867
78147,2011,2101
78147,2010,1919
78148,2016,21288
78148,2015,21040
78148,2014,20736
78148,2013,20354
78148,2012,19855
78148,2011,19463
78148,2010,20139
78150,2016,13
78150,2015,18
78150,2014,19
78150,2013,29
78150,2012,64
78150,2011,71
78150,2010,11
78151,2016,1634
78151,2015,1518
78151,2014,1462
78151,2013,1524
78151,2012,1284
78151,2011,1229
78151,2010,1347
78152,2016,2179
78152,2015,2350
78152,2014,2063
78152,2013,2514
78152,2012,2410
78152,2011,2423
78152,2010,2294
78154,2016,37405
78154,2015,35176
78154,2014,33259
78154,2013,31779
78154,2012,30263
78154,2011,28222
78154,2010,30347
78155,2016,46839
78155,2015,47263
78155,2014,47193
78155,2013,46816
78155,2012,46248
78155,2011,45329
78155,2010,45341
78159,2016,943
78159,2015,967
78159,2014,887
78159,2013,870
78159,2012,910
78159,2011,873
78159,2010,1023
78160,2016,4607
78160,2015,4545
78160,2014,4788
78160,2013,5058
78160,2012,4486
78160,2011,4271
78160,2010,4273
78161,2016,706
78161,2015,698
78161,2014,643
78161,2013,788
78161,2012,848
78161,2011,586
78161,2010,864
78162,2016,350
78162,2015,379
78162,2014,414
78162,2013,335
78162,2012,353
78162,2011,310
78162,2010,375
78163,2016,10656
78163,2015,10996
78163,2014,10029
78163,2013,10278
78163,2012,10348
78163,2011,9879
78163,2010,9838
78164,2016,3320
78164,2015,3880
78164,2014,4322
78164,2013,4381
78164,2012,4059
78164,2011,3835
78164,2010,3796
78201,2016,46063
78201,2015,42828
78201,2014,41421
78201,2013,42759
78201,2012,43310
78201,2011,44271
78201,2010,45307
78202,2016,12339
78202,2015,12299
78202,2014,12743
78202,2013,13165
78202,2012,12837
78202,2011,12490
78202,2010,11691
78203,2016,6360
78203,2015,6414
78203,2014,5534
78203,2013,5807
78203,2012,5639
78203,2011,5378
78203,2010,6099
78204,2016,11723
78204,2015,11574
78204,2014,11237
78204,2013,11035
78204,2012,11326
78204,2011,11135
78204,2010,11125
78205,2016,1061
78205,2015,1083
78205,2014,1033
78205,2013,1025
78205,2012,910
78205,2011,898
78205,2010,1453
78207,2016,53093
78207,2015,52990
78207,2014,53969
78207,2013,53946
78207,2012,54100
78207,2011,55890
78207,2010,55514
78208,2016,4518
78208,2015,4234
78208,2014,3860
78208,2013,3436
78208,2012,3384
78208,2011,3582
78208,2010,3736
78209,2016,41329
78209,2015,41008
78209,2014,40942
78209,2013,40298
78209,2012,39744
78209,2011,39195
78209,2010,39197
78210,2016,38705
78210,2015,39258
78210,2014,38685
78210,2013,37627
78210,2012,37215
78210,2011,37733
78210,2010,36865
78211,2016,34166
78211,2015,33922
78211,2014,34074
78211,2013,34415
78211,2012,33239
78211,2011,31577
78211,2010,31944
78212,2016,28433
78212,2015,28478
78212,2014,28437
78212,2013,28615
78212,2012,28318
78212,2011,27730
78212,2010,28415
78213,2016,42932
78213,2015,42370
78213,2014,42289
78213,2013,42263
78213,2012,41789
78213,2011,39730
78213,2010,40396
78214,2016,26119
78214,2015,24791
78214,2014,24061
78214,2013,23611
78214,2012,23641
78214,2011,23334
78214,2010,23341
78215,2016,2302
78215,2015,1901
78215,2014,1622
78215,2013,1155
78215,2012,1216
78215,2011,1296
78215,2010,1150
78216,2016,40127
78216,2015,40327
78216,2014,40171
78216,2013,38846
78216,2012,37759
78216,2011,38287
78216,2010,40267
78217,2016,33635
78217,2015,32897
78217,2014,33014
78217,2013,32596
78217,2012,32145
78217,2011,31439
78217,2010,32165
78218,2016,35106
78218,2015,34606
78218,2014,32846
78218,2013,32206
78218,2012,31813
78218,2011,31808
78218,2010,31917
78219,2016,16239
78219,2015,15392
78219,2014,14805
78219,2013,15141
78219,2012,14620
78219,2011,14670
78219,2010,15225
78220,2016,16092
78220,2015,16255
78220,2014,16461
78220,2013,16752
78220,2012,17109
78220,2011,15940
78220,2010,15965
78221,2016,38289
78221,2015,37743
78221,2014,37923
78221,2013,37086
78221,2012,36057
78221,2011,36032
78221,2010,35990
78222,2016,23433
78222,2015,22365
78222,2014,22243
78222,2013,21220
78222,2012,21321
78222,2011,19328
78222,2010,19408
78223,2016,53720
78223,2015,53478
78223,2014,52249
78223,2013,50536
78223,2012,50158
78223,2011,49879
78223,2010,50637
78224,2016,21219
78224,2015,19866
78224,2014,18984
78224,2013,18121
78224,2012,17728
78224,2011,17945
78224,2010,17601
78225,2016,13983
78225,2015,13959
78225,2014,13629
78225,2013,14076
78225,2012,13917
78225,2011,13806
78225,2010,13025
78226,2016,6071
78226,2015,5704
78226,2014,5916
78226,2013,6003
78226,2012,6603
78226,2011,7029
78226,2010,6648
78227,2016,48079
78227,2015,48807
78227,2014,48457
78227,2013,46489
78227,2012,45046
78227,2011,44603
78227,2010,46077
78228,2016,62868
78228,2015,61940
78228,2014,60256
78228,2013,58783
78228,2012,55936
78228,2011,54558
78228,2010,58811
78229,2016,30821
78229,2015,30897
78229,2014,29893
78229,2013,29591
78229,2012,28647
78229,2011,27531
78229,2010,28804
78230,2016,44447
78230,2015,43388
78230,2014,42443
78230,2013,40063
78230,2012,39047
78230,2011,38896
78230,2010,39089
78231,2016,8258
78231,2015,8098
78231,2014,8132
78231,2013,8190
78231,2012,7843
78231,2011,8220
78231,2010,7906
78232,2016,37986
78232,2015,38057
78232,2014,36503
78232,2013,37279
78232,2012,36367
78232,2011,36521
78232,2010,35120
78233,2016,49076
78233,2015,47707
78233,2014,46836
78233,2013,45987
78233,2012,45726
78233,2011,43270
78233,2010,43710
78234,2016,5857
78234,2015,6568
78234,2014,6684
78234,2013,7100
78234,2012,7146
78234,2011,7300
78234,2010,7126
78235,2016,795
78235,2015,942
78235,2014,801
78235,2013,799
78235,2012,681
78235,2011,806
78235,2010,357
78236,2016,7244
78236,2015,8288
78236,2014,8570
78236,2013,8562
78236,2012,8609
78236,2011,8266
78236,2010,10392
78237,2016,37615
78237,2015,37195
78237,2014,37224
78237,2013,37719
78237,2012,36131
78237,2011,35411
78237,2010,36929
78238,2016,25243
78238,2015,25954
78238,2014,25130
78238,2013,24711
78238,2012,25054
78238,2011,24029
78238,2010,23514
78239,2016,28335
78239,2015,28353
78239,2014,28460
78239,2013,27787
78239,2012,27870
78239,2011,27753
78239,2010,28736
78240,2016,58287
78240,2015,56938
78240,2014,54613
78240,2013,53145
78240,2012,51367
78240,2011,50440
78240,2010,51111
78242,2016,33102
78242,2015,33369
78242,2014,33538
78242,2013,32786
78242,2012,32900
78242,2011,32611
78242,2010,31395
78243,2016,382
78243,2015,340
78243,2014,219
78243,2013,237
78243,2012,253
78243,2011,274
78243,2010,235
78244,2016,30639
78244,2015,31379
78244,2014,31612
78244,2013,30527
78244,2012,31353
78244,2011,29558
78244,2010,30757
78245,2016,68265
78245,2015,64505
78245,2014,62615
78245,2013,60333
78245,2012,57534
78245,2011,55529
78245,2010,56511
78247,2016,52029
78247,2015,52097
78247,2014,51400
78247,2013,49514
78247,2012,49568
78247,2011,50712
78247,2010,49176
78248,2016,14217
78248,2015,14618
78248,2014,14380
78248,2013,14405
78248,2012,14490
78248,2011,14650
78248,2010,13638
78249,2016,54676
78249,2015,54075
78249,2014,52206
78249,2013,50491
78249,2012,48874
78249,2011,46850
78249,2010,49951
78250,2016,59846
78250,2015,58202
78250,2014,56580
78250,2013,55723
78250,2012,55461
78250,2011,55899
78250,2010,54903
78251,2016,57447
78251,2015,56996
78251,2014,54898
78251,2013,51767
78251,2012,51095
78251,2011,48018
78251,2010,49435
78252,2016,9833
78252,2015,8947
78252,2014,8629
78252,2013,7627
78252,2012,7562
78252,2011,6857
78252,2010,7372
78253,2016,38946
78253,2015,36184
78253,2014,32884
78253,2013,31061
78253,2012,28410
78253,2011,27519
78253,2010,29007
78254,2016,52163
78254,2015,51049
78254,2014,48966
78254,2013,47019
78254,2012,44109
78254,2011,42817
78254,2010,44817
78255,2016,13865
78255,2015,13015
78255,2014,12280
78255,2013,12152
78255,2012,10721
78255,2011,9672
78255,2010,10826
78256,2016,9763
78256,2015,8837
78256,2014,7896
78256,2013,7115
78256,2012,6878
78256,2011,6717
78256,2010,6855
78257,2016,5157
78257,2015,4469
78257,2014,4186
78257,2013,4005
78257,2012,3779
78257,2011,3315
78257,2010,3950
78258,2016,45750
78258,2015,43569
78258,2014,42447
78258,2013,41864
78258,2012,40949
78258,2011,40465
78258,2010,40586
78259,2016,25614
78259,2015,23887
78259,2014,22582
78259,2013,22614
78259,2012,21791
78259,2011,20970
78259,2010,22660
78260,2016,28323
78260,2015,28279
78260,2014,26498
78260,2013,25685
78260,2012,24087
78260,2011,23159
78260,2010,24844
78261,2016,15812
78261,2015,15383
78261,2014,14795
78261,2013,13780
78261,2012,13121
78261,2011,12157
78261,2010,13513
78263,2016,4788
78263,2015,4766
78263,2014,4842
78263,2013,4109
78263,2012,4358
78263,2011,4634
78263,2010,4673
78264,2016,10156
78264,2015,10768
78264,2014,11811
78264,2013,12973
78264,2012,13425
78264,2011,13096
78264,2010,12339
78266,2016,6533
78266,2015,6061
78266,2014,5990
78266,2013,5859
78266,2012,5497
78266,2011,5326
78266,2010,5591
78330,2016,896
78330,2015,891
78330,2014,763
78330,2013,774
78330,2012,672
78330,2011,620
78330,2010,878
78332,2016,28326
78332,2015,28138
78332,2014,27738
78332,2013,28128
78332,2012,28841
78332,2011,28888
78332,2010,28710
78335,2016,0
78335,2015,0
78335,2014,0
78335,2013,0
78335,2012,0
78335,2011,0
78335,2010,4
78336,2016,11999
78336,2015,12018
78336,2014,11898
78336,2013,11546
78336,2012,11683
78336,2011,11634
78336,2010,11949
78338,2016,63
78338,2015,45
78338,2014,22
78338,2013,0
78338,2012,0
78338,2011,0
78338,2010,37
78339,2016,533
78339,2015,641
78339,2014,809
78339,2013,732
78339,2012,792
78339,2011,840
78339,2010,632
78340,2016,476
78340,2015,417
78340,2014,419
78340,2013,457
78340,2012,432
78340,2011,428
78340,2010,379
78341,2016,2345
78341,2015,2255
78341,2014,2365
78341,2013,2568
78341,2012,2711
78341,2011,2537
78341,2010,1760
78342,2016,387
78342,2015,358
78342,2014,437
78342,2013,446
78342,2012,469
78342,2011,434
78342,2010,386
78343,2016,4139
78343,2015,4539
78343,2014,4690
78343,2013,4572
78343,2012,4561
78343,2011,4578
78343,2010,4525
78344,2016,384
78344,2015,389
78344,2014,426
78344,2013,449
78344,2012,501
78344,2011,480
78344,2010,474
78349,2016,465
78349,2015,461
78349,2014,475
78349,2013,537
78349,2012,491
78349,2011,579
78349,2010,505
78351,2016,467
78351,2015,531
78351,2014,550
78351,2013,564
78351,2012,494
78351,2011,515
78351,2010,621
78352,2016,228
78352,2015,273
78352,2014,153
78352,2013,205
78352,2012,237
78352,2011,288
78352,2010,179
78353,2016,256
78353,2015,358
78353,2014,448
78353,2013,627
78353,2012,553
78353,2011,787
78353,2010,433
78355,2016,7121
78355,2015,7030
78355,2014,6931
78355,2013,6832
78355,2012,6954
78355,2011,6850
78355,2010,7081
78357,2016,2965
78357,2015,3055
78357,2014,2954
78357,2013,2950
78357,2012,2989
78357,2011,3050
78357,2010,3161
78358,2016,570
78358,2015,569
78358,2014,567
78358,2013,608
78358,2012,652
78358,2011,609
78358,2010,709
78359,2016,2069
78359,2015,2146
78359,2014,2106
78359,2013,1938
78359,2012,1877
78359,2011,1778
78359,2010,1944
78361,2016,5306
78361,2015,5239
78361,2014,5311
78361,2013,5320
78361,2012,5314
78361,2011,5304
78361,2010,5350
78362,2016,9858
78362,2015,9363
78362,2014,9459
78362,2013,9578
78362,2012,9642
78362,2011,9646
78362,2010,9447
78363,2016,30444
78363,2015,30481
78363,2014,30590
78363,2013,30443
78363,2012,30318
78363,2011,30099
78363,2010,30463
78368,2016,9531
78368,2015,9628
78368,2014,9404
78368,2013,9108
78368,2012,9297
78368,2011,9320
78368,2010,9227
78369,2016,504
78369,2015,433
78369,2014,348
78369,2013,440
78369,2012,373
78369,2011,468
78369,2010,444
78370,2016,5193
78370,2015,4910
78370,2014,4561
78370,2013,4170
78370,2012,4355
78370,2011,3944
78370,2010,4877
78371,2016,384
78371,2015,438
78371,2014,493
78371,2013,383
78371,2012,426
78371,2011,346
78371,2010,404
78372,2016,6447
78372,2015,6522
78372,2014,6075
78372,2013,5523
78372,2012,5618
78372,2011,5237
78372,2010,5452
78373,2016,3982
78373,2015,3915
78373,2014,3834
78373,2013,3717
78373,2012,3685
78373,2011,3557
78373,2010,3585
78374,2016,17541
78374,2015,17652
78374,2014,16930
78374,2013,16608
